Date,"ETF Net Asset (Total)","Shares Outstanding","Net Asset Value (per Share)","ETF Dividend (per Share)","Total Return","ETF Net Asset Value (per Share) (Dividend-included)","Percent of Stocks in ETF","Percent of Bonds in ETF","Percent of REITs in ETF","Percent of Futures in ETF"
20181205,5860049071211,259976797,22540.7,0,-0.005348183515063,27577.386168989,,,,
20181206,5748299994338,259976797,22110.8,0,-0.019072167235268,27051.425648062,,,,
20181207,5809615567281,260606787,22292.6,0,0.008222226242379,27273.84858992,,,,
20181210,5694400239534,260974287,21819.8,0,-0.021208831630227,26695.402127268,,,,
20181211,5681116250979,261236847,21747,0,-0.003336419215575,26606.335074643,,,,
20181212,5808208546845,261446847,22215.6,0,0.021547799696509,27179.643053489,,,,
20181213,5872499824329,261761847,22434.5,0,0.009853436324024,27447.455935627,,,,
20181214,5755829639531,261866847,21980,0,-0.020258976130514,26891.398580983,,,,
20181217,5795990403173,262076847,22115.6,0,0.00616924476797,27057.298200983,,,,
20181218,5724706307645,263651857,21713.1,0,-0.018199822749553,26564.860169643,,,,
20181219,5700211912697,264124367,21581.5,0,-0.006060857270496,26403.854343744,,,,
20181220,5544667231086,264439377,20967.6,0,-0.028445659476867,25652.779294205,,,,
20181221,5485493224904,264544396,20735.6,0,-0.011064690284058,25368.939236389,,,,
20181225,5238161672955,265961998,19695.2,0,-0.050174578984934,24096.063390909,,,,
20181226,5295707665979,265961998,19911.5,0,0.010982371339209,24360.695306881,,,,
20181227,5500818921492,265961998,20682.7,0,0.038731386384752,25304.218809413,,,,
20181228,5483740219004,265961998,20618.5,0,-0.003104043475949,25225.673414104,,,,
20190104,5361289194465,266066858,20150.2,0,-0.022712612459685,24652.732469815,,,,
20190107,5492385120151,266066858,20642.9,0,0.024451370209725,25255.525558116,,,,
20190108,5514636937071,264966712,20812.6,0,0.008220744178385,25463.14477282,,,,
20190109,5577579002953,265071572,21041.8,0,0.011012559699412,25743.559174765,,,,
20190110,5505485696419,265071608,20769.8,0,-0.012926650761817,25410.781175947,,,,
20190111,5558991957748,265071608,20971.7,0,0.00972084468796,25657.795433158,,,,
20190115,5613342101035,265124038,21172.5,0,0.009574807955482,25903.463896991,,,,
20190116,5590436749269,265491068,21057,0,-0.005455189514701,25762.155592346,,,,
20190117,5581378849126,265595948,21014.5,0,-0.002018331196277,25710.159030031,,,,
20190118,5661383461991,265962988,21286.4,0,0.012938685193556,26042.814683997,,,,
20190121,5684964692155,266382448,21341.4,0,0.002583809380637,26110.104352875,,,,
20190122,5658220048842,266382448,21241,0,-0.004704471121858,25987.270120959,,,,
20190123,5651404855676,266434888,21211.2,0,-0.00140294713055,25950.811354912,,,,
20190124,5659542242754,267064098,21191.7,0,-0.000919325639285,25926.954108673,,,,
20190125,5714309771628,267064098,21396.8,0,0.009678317454475,26177.883401164,,,,
20190128,5679877603607,267064098,21267.8,0,-0.006028938906753,26020.05854143,,,,
20190129,5684500541886,267064098,21285.2,0,0.000818138218339,26041.346545767,,,,
20190130,5655084018656,267064098,21175,0,-0.005177306297334,25906.522518304,,,,
20190131,5708807948092,266801954,21397.2,0,0.010493506493506,26178.372780574,,,,
20190201,5712915245277,266801954,21412.6,0,0.00071972033724,26197.21388786,,,,
20190204,5739159099943,266801954,21510.9,0,0.004590754976042,26317.478877874,,,,
20190205,5730647145761,266906824,21470.6,0,-0.001873468799539,26268.173902314,,,,
20190206,5760280584558,267903014,21501.4,0,0.001434519761907,26305.856116886,,,,
20190207,5727387872008,267955454,21374.4,0,-0.005906592128885,26150.478154203,,,,
20190208,5611913222383,267955454,20943.5,0,-0.020159630211843,25623.294184751,,,,
20190212,5758617638751,267955454,21491,0,0.026141762360637,26293.132252225,,,,
20190213,5837073422444,268007894,21779.5,0,0.013424224093806,26646.097151707,,,,
20190214,5838146142241,268112764,21775,0,-0.000206616313506,26640.591633345,,,,
20190215,5753975537782,267273896,21528.4,0,-0.011324913892078,26338.889227063,,,,
20190218,5835912510197,266225722,21920.9,0,0.018231731108675,26819.092773152,,,,
20190219,5841495306368,266225722,21941.9,0,0.000957989863554,26844.785192178,,,,
20190220,5873280533078,266068537,22074.3,0,0.006034117373609,27006.769776897,,,,
20190221,5879849575655,265963743,22107.7,0,0.001513071762185,27047.632957635,,,,
20190222,5863422093871,265701837,22067.7,0,-0.001809324353054,26998.695016632,,,,
20190225,5893939743484,265806712,22173.8,0,0.004807931954847,27128.502905142,,,,
20190226,5876461062264,265806712,22108,0,-0.002967466108651,27047.999992192,,,,
20190227,5894016153544,265282899,22217.9,0,0.004971051203184,27182.456985097,,,,
20190228,5843677610308,265125704,22041.2,0,-0.007953046867616,26966.273630718,,,,
20190301,5900793288332,265020906,22265.4,0,0.010171859971326,27240.570790038,,,,
20190304,5975838289418,265702247,22490.7,0,0.010118839095637,27516.213742735,,,,
20190305,5949693571512,265702247,22392.3,0,-0.004375141725247,27395.826407869,,,,
20190306,5914117448645,265702247,22258.4,0,-0.005979734105027,27232.006650362,,,,
20190307,5873085059720,265597445,22112.7,0,-0.006545843366999,27053.75020026,,,,
20190308,5751693470383,265440353,21668.5,0,-0.020088003726366,26510.294365425,,,,
20190311,5774515128721,265230738,21771.7,0,0.00476267392759,26636.554253212,,,,
20190312,5866459181778,264707004,22162.1,0,0.017931534974301,27114.188557398,,,,
20190313,5806767837874,264654686,21940.9,0,-0.009981003605254,26843.561743653,,,,
20190314,5813061956959,264969117,21938.6,0,-0.000104827058143,26840.747812046,,,,
20190315,5863259524037,265231137,22106.2,0,0.007639502976489,27045.797784847,,,,
20190318,5910505970928,265706917,22244.5,0,0.006256163429264,27215.000715864,,,,
20190319,5905558662657,265706917,22225.8,0,-0.000840657241116,27192.122228445,,,,
20190320,5917109436698,265706917,22269.3,0,0.001957184893232,27245.342239285,,,,
20190322,5933470789099,266235567,22286.5,0,0.000772363747401,27266.385553917,,,,
20190325,5818011302817,269143347,21616.8,0,-0.030049581585265,26447.042076679,,,,
20190326,5952333282369,269566431,22081.1,0,0.021478664742237,27015.089226868,,,,
20190327,5987059537886,269566431,22210,0,0.005837571497796,27172.791741749,,,,
20190328,5890580235605,269566431,21852.1,0,-0.016114362899595,26734.919514627,,,,
20190329,5938588779030,269566431,22030.1,0,0.008145670210185,26952.693352089,,,,
20190401,6024188305652,269618871,22343.3,0,0.014216912315423,27335.87743014,,,,
20190402,6023255565296,269618871,22339.9,0,-0.000152170896869,27331.717705155,,,,
20190403,6079324006139,269513993,22556.6,0,0.009700132945984,27596.839000537,,,,
20190404,6088306358137,269776183,22568,0,0.00050539531667,27610.786313723,,,,
20190405,6158966924185,271873828,22653.8,0,0.003801843317972,27715.758197174,,,,
20190408,6149616596779,272031148,22606.3,0,-0.002096778465423,27657.644392233,,,,
20190409,6151359428951,271611742,22647.6,0,0.001826924352945,27708.172816319,,,,
20190410,6118134293887,271559300,22529.6,0,-0.005210265105354,27563.805890361,,,,
20190411,6121118341713,271402059,22553.7,0,0.00106970385626,27593.290999815,,,,
20190412,6170904043856,271611819,22719.6,0,0.00735577754426,27796.261110123,,,,
20190415,6255147157247,271611819,23029.7,0,0.013649007905068,28175.652497747,,,,
20190416,6269860410683,271611819,23083.9,0,0.002353482676717,28241.963407805,,,,
20190417,6285668343198,271611820,23142.1,0,0.002521237745788,28313.168111964,,,,
20190418,6232796329604,271611820,22947.4,0,-0.00841323821088,28074.962684134,,,,
20190419,6267422256284,271769140,23061.6,0,0.004976598656056,28214.680505696,,,,
20190422,6273543945840,271821590,23079.6,0,0.000780518264127,28236.702579148,,,,
20190423,6527648209247,282309630,23122.3,0,0.001850118719561,28288.943831168,,,,
20190424,6562029236653,284564640,23059.9,0,-0.002698693469076,28212.600643204,,,,
20190425,6597772707349,284617090,23181.2,0,0.005260213617578,28361.004949295,,,,
20190426,6583425851099,284617090,23130.8,0,-0.002174175625076,28299.343143631,,,,
20190507,6347289236425,278589225,22783.7,0,-0.015005966071213,27874.68416058,,,,
20190508,6254068534104,278589225,22449.1,0,-0.014685937753746,27465.318284093,,,,
20190509,6196076822976,278589225,22240.9,0,-0.009274313892317,27210.596301174,,,,
20190510,6179702074559,278589225,22182.1,0,-0.002643777904672,27138.6575279,,,,
20190513,6136502662125,278641645,22022.9,0,-0.007176957997665,26943.884522709,,,,
20190514,6077631207514,277593788,21894,0,-0.005852998469775,26786.182007828,,,,
20190515,6090924782260,276598806,22020.8,0,0.005791541061478,26941.315280806,,,,
20190516,6018511923043,274922466,21891.7,0,-0.00586263895953,26783.36807622,,,,
20190517,6040899749785,273508255,22086.7,0,0.008907485485366,27021.940538608,,,,
20190520,6035685090129,272618226,22139.7,0,0.002399634168979,27086.783310437,,,,
20190521,5936869718415,268533920,22108.5,0,-0.001409233187442,27048.611716455,,,,
20190522,5948107076665,268900830,22120.1,0,0.000524685075875,27062.803719345,,,,
20190523,5910844777780,268900830,21981.5,0,-0.006265794458434,26893.233753771,,,,
20190524,5903835386099,269005670,21946.9,0,-0.001574050906444,26850.902434804,,,,
20190527,5927966085439,269267750,22015.1,0,0.003107500375907,26934.341624213,,,,
20190528,5949342160624,269267750,22094.5,0,0.003606615459389,27031.483437104,,,,
20190529,5885345404971,269634680,21827.1,0,-0.0121025594605,26704.333301501,,,,
20190530,5870793769414,269739520,21764.7,0,-0.002858831452644,26627.990113536,,,,
20190531,5779272447534,269949190,21408.7,0,-0.016356761177503,26192.442438612,,,,
20190603,5725837651398,269949190,21210.8,0,-0.009243905515048,25950.321975502,,,,
20190604,5731829135058,270263710,21208.3,0,-0.000117864484131,25947.263354189,,,,
20190605,5841829134052,270578230,21590.2,0,0.018007100993479,26414.498345912,,,,
20190606,5845812003297,270787910,21588.2,0,-0.000092634621264,26412.051448862,,,,
20190607,5877335745889,270787910,21704.6,0,0.005391834428067,26554.46085718,,,,
20190610,5948522595819,270840330,21963.2,0,0.01191452503156,26870.844645762,,,,
20190611,5964623819647,270683106,22035.4,0,0.003287316966562,26959.177629272,,,,
20190612,5946912678946,270840366,21957.3,0,-0.003544296904073,26863.626299464,,,,
20190613,5923880232552,271050066,21855.3,0,-0.004645379896436,26738.834549908,,,,
20190614,5961588149771,271679146,21943.5,0,0.004035634377016,26846.742709818,,,,
20190617,5987844530408,272780016,21951.2,0,0.000350901178025,26856.163263462,,,,
20190618,5982572891749,274509926,21793.6,0,-0.007179561937389,26663.347775911,,,,
20190619,6075093220042,274038408,22168.8,0,0.017216063431466,27122.385662516,,,,
20190620,6110624560469,273986019,22302.7,0,0.006040020208581,27286.205420023,,,,
20190621,6061672934617,274405409,22090.2,0,-0.009527994368395,27026.222608446,,,,
20190624,6068273929458,274353124,22118.5,0,0.001281111080931,27060.846201705,,,,
20190625,6041608150071,274353124,22021.3,0,-0.004394511381875,26941.927005069,,,,
20190626,6020419986712,274353124,21944.1,0,-0.003505696757231,26847.476778934,,,,
20190627,6091944436000,274353124,22204.8,0,0.011880186473813,27166.429809419,,,,
20190628,6074531436329,274353124,22141.3,0,-0.002859742037758,27088.740828077,,,,
20190701,6217432164381,274928924,22614.7,0,0.021380858395848,27667.921359844,,,,
20190702,6229794142063,275190644,22638.1,0,0.001034725200864,27696.55005533,,,,
20190703,6196413124930,275190644,22516.8,0,-0.005358223525826,27548.14574924,,,,
20190704,6214886001047,275190644,22583.9,0,0.002979997157677,27630.239145272,,,,
20190705,6227336535083,275190644,22629.2,0,0.002005853727655,27685.661363457,,,,
20190708,6054214015485,275190644,22000.1,409,-0.009726371237163,27416.38034309,,,,
20190709,6055729536759,274870927,22031.2,0,0.001413629938045,27455.136959136,,,,
20190710,6049170433515,274977577,21998.8,0,-0.001470641635499,27414.760291615,,,,
20190711,6076495877726,274817619,22111,0,0.005100278196992,27554.583195806,,,,
20190712,6083614084127,274604397,22154.1,0,0.001949256026412,27608.294133156,,,,
20190716,6041221386299,274604397,21999.7,0,-0.006969364587142,27415.881865713,,,,
20190717,6026141060412,274764377,21932,0,-0.003077314690655,27331.514569691,,,,
20190718,5902818920159,274551079,21499.9,0,-0.019701805580887,26793.034383407,,,,
20190719,5975153372484,272472762,21929.4,0,0.019976837101567,27328.274466741,,,,
20190722,5963436055113,272579422,21877.8,0,-0.002353005554188,27263.970885135,,,,
20190723,6021441464323,272632752,22086.3,0,0.009530208704714,27523.802217789,,,,
20190724,6049629859965,272792733,22176.7,0,0.004093035048876,27636.458104945,,,,
20190725,6062721307346,272792733,22224.6,0,0.002159924605554,27696.150770816,,,,
20190726,6037562791112,272899410,22123.8,0,-0.004535514699927,27570.534471864,,,,
20190729,6032957550052,273219375,22081,0,-0.00193456820257,27517.197392547,,,,
20190730,6059133929305,273219375,22176.8,0,0.004338571622661,27636.582724289,,,,
20190731,5985808654825,272265596,21985.2,0,-0.008639659463945,27397.812060804,,,,
20190801,5991035567925,272265596,22004.4,0,0.000873314775394,27421.73897489,,,,
20190802,5865930713788,272319436,21540.6,0,-0.021077602661287,26843.754456496,,,,
20190805,5768300331569,272534786,21165.4,0,-0.017418270614561,26376.182677062,,,,
20190806,5733008409898,272642466,21027.6,0,-0.006510625832728,26204.457220756,,,,
20190807,5721734522659,273019346,20957.2,0,-0.003347980749111,26116.72520244,,,,
20190808,5747649317095,273234705,21035.6,0,0.003740957761532,26214.426768292,,,,
20190809,5776553221455,273396225,21128.9,0,0.004435338188594,26330.69661643,,,,
20190813,5715683302723,273557745,20893.9,0,-0.011122207024502,26037.841157562,,,,
20190814,5774870004143,273719265,21097.8,0,0.009758829131947,26291.940000384,,,,
20190815,5705123456373,273719265,20843,0,-0.012077088606395,25974.409911365,,,,
20190816,5716626256627,274096165,20856.3,0,0.000638103919781,25990.984284144,,,,
20190819,5756962557189,274096165,21003.4,0,0.00705302474552,26174.29933946,,,,
20190820,5786564174781,273988603,21119.7,0,0.005537198739251,26319.231636763,,,,
20190821,5768959060293,273934798,21059.6,0,-0.002845684361047,26244.3354109,,,,
20190822,5772728444812,273988648,21069.2,0,0.000455849113943,26256.298867943,,,,
20190823,5797043526913,274042498,21153.8,0,0.004015339927477,26361.726833135,,,,
20190826,5671040405471,274042498,20694,0,-0.021736047424104,25788.727088509,,,,
20190827,5733418525322,274419418,20892.9,0,0.009611481588866,26036.59496412,,,,
20190828,5744456254859,274634808,20916.7,0,0.001139142962441,26066.25436804,,,,
20190829,5743598342373,274634808,20913.6,0,-0.000148206935129,26062.391168369,,,,
20190830,5793669898511,273774379,21162.2,0,0.01188700175962,26372.194858048,,,,
20190902,5758667539789,273236868,21075.7,0,-0.004087476727373,26264.399125316,,,,
20190903,5757810485197,273129257,21080.9,0,0.00024672964599,26270.879331214,,,,
20190904,5739515597464,271946269,21105.3,0,0.001157445839598,26301.286451199,,,,
20190905,5861981628381,272000079,21551.4,0,0.021136870833392,26857.21334567,,,,
20190906,5870243696813,270924477,21667.5,0,0.0053871210223,27001.896404285,,,,
20190909,5897196040609,270655445,21788.6,0,0.005589015807084,27152.810430109,,,,
20190910,5905739246600,270117727,21863.6,0,0.003442167004763,27246.274938258,,,,
20190911,5950606286685,269579645,22073.6,0,0.00960500558005,27507.975561076,,,,
20190912,5994043459581,269525839,22239.2,0,0.007502174543346,27714.345195069,,,,
20190913,6049697543186,269203194,22472.6,0,0.010494981833878,28005.206744429,,,,
20190917,6048305259927,268988000,22485.4,0,0.000569582513816,28021.158020487,,,,
20190918,6029888731616,268665179,22443.9,0,-0.001845642061071,27969.440992644,,,,
20190919,6096490661599,270602882,22529.3,0,0.003805042795592,28075.86591259,,,,
20190920,6075708824209,269258603,22564.6,0,0.001566848503948,28119.856541092,,,,
20190924,6059152448758,268290601,22584.3,0,0.000873048935057,28144.4065519,,,,
20190925,6029013895503,267913917,22503.5,0,-0.003577706636912,28043.714121787,,,,
20190926,6026883460506,267483414,22531.8,0,0.001257582153887,28078.981396195,,,,
20190927,6024140860604,267483414,22521.5,0,-0.000457131698311,28066.145603743,,,,
20190930,5987028631726,267325844,22396,0,-0.005572452989366,27909.748326773,,,,
20191001,6023032833431,267325844,22530.7,0,0.006014466869083,28077.610583409,,,,
20191002,5992777201573,267325844,22417.5,0,-0.005024255793207,27936.541485776,,,,
20191003,5872517039325,267325844,21967.6,0,-0.020069142411063,27375.879056225,,,,
20191004,5891214757081,267325844,22037.6,0,0.003186511043536,27463.112597164,,,,
20191007,5896282341953,267973124,22003.3,0,-0.001556430827314,27420.368162104,,,,
20191008,5884312625961,264790939,22222.5,0,0.00996214204233,27693.533764588,,,,
20191009,5848184630153,264790939,22086,0,-0.00614242321971,27523.428359757,,,,
20191010,5850182972472,263712193,22184,0,0.004437200036222,27645.555317072,,,,
20191011,5922191128327,263927954,22438.7,0,0.011481247746123,27962.960786746,,,,
20191015,6046488058688,264521274,22858.2,0,0.018695378965804,28485.73893566,,,,
20191016,6118935647323,264521274,23132.1,0,0.0119825708061,28827.071319421,,,,
20191017,6114356498087,264575218,23110.1,0,-0.000951059350427,28799.655063697,,,,
20191018,6120203587231,264359463,23151.1,0,0.001774116079116,28850.748994819,,,,
20191021,6124430290119,263874074,23209.7,0,0.00253119722173,28923.775930519,,,,
20191023,6142636520100,263766279,23288.2,0,0.003382206577422,29021.602115715,,,,
20191024,6155148235051,262849329,23417,0,0.005530697950034,29182.111831043,,,,
